embed_dim,hidden_dim,num_layers,dropout,lr,batch_size,use_pos_weight,epochs,patience,early_stop_on,val_acc,val_precision,val_recall,val_f1,val_roc_auc,val_threshold,test_acc,test_precision,test_recall,test_f1,test_roc_auc
128,128,2,0.5,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.589516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5833333333333333
64,64,2,0.5,0.0005,16,False,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.589516129032258,0.45000000000000007,0.5306122448979592,0.5106382978723404,1.0,0.676056338028169,0.5379166666666667
256,64,1,0.5,0.001,32,False,6,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.5887096774193548,0.42500000000000004,0.5408163265306123,0.5168539325842697,0.9583333333333334,0.6715328467153284,0.6345833333333334
256,128,1,0.5,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5879032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6433333333333333
64,64,2,0.2,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5879032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6237500000000001
128,256,1,0.2,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5870967741935483,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5641666666666667
128,256,2,0.2,0.0005,32,False,6,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5870967741935483,0.125,0.5510204081632653,0.5217391304347826,1.0,0.6857142857142857,0.6725000000000001
64,256,1,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5862903225806452,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5554166666666667
256,64,1,0.5,0.0005,32,False,6,2,roc_auc,0.6197183098591549,0.5526315789473685,0.6774193548387096,0.6086956521739131,0.5862903225806451,0.475,0.5816326530612245,0.5686274509803921,0.6041666666666666,0.5858585858585859,0.6037499999999999
64,64,2,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5854838709677419,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.59625
256,64,1,0.2,0.001,16,False,6,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5846774193548387,0.42500000000000004,0.5102040816326531,0.5,0.9791666666666666,0.6619718309859155,0.5583333333333333
256,128,1,0.5,0.0005,16,True,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5838709677419356,0.475,0.5,0.4946236559139785,0.9583333333333334,0.6524822695035462,0.53875
256,64,1,0.2,0.001,32,False,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5838709677419355,0.42500000000000004,0.5,0.4943820224719101,0.9166666666666666,0.6423357664233577,0.5058333333333334
256,64,2,0.2,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5838709677419354,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.7254166666666666
64,128,2,0.5,0.001,16,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5830645161290323,0.17500000000000002,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.5783333333333334
64,128,1,0.2,0.001,16,False,6,2,roc_auc,0.5774647887323944,0.5106382978723404,0.7741935483870968,0.6153846153846154,0.5830645161290322,0.475,0.5714285714285714,0.5441176470588235,0.7708333333333334,0.6379310344827587,0.63625
64,128,2,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.582258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5466666666666666
256,256,2,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.582258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5770833333333333
256,128,2,0.2,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.582258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5679166666666666
256,256,2,0.2,0.001,16,True,6,2,roc_auc,0.5633802816901409,0.5,0.8709677419354839,0.6352941176470588,0.5814516129032258,0.375,0.5918367346938775,0.55,0.9166666666666666,0.6875,0.6649999999999999
128,256,1,0.2,0.0003,32,False,6,2,roc_auc,0.5633802816901409,0.5,0.8064516129032258,0.6172839506172839,0.5814516129032258,0.475,0.5612244897959183,0.543859649122807,0.6458333333333334,0.5904761904761905,0.65625
256,64,2,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5806451612903225,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5920833333333333
64,256,2,0.5,0.001,16,True,6,2,roc_auc,0.6338028169014085,0.6666666666666666,0.3225806451612903,0.43478260869565216,0.5798387096774194,0.1,0.5816326530612245,0.574468085106383,0.5625,0.5684210526315789,0.5387500000000001
128,64,1,0.5,0.001,16,False,6,2,roc_auc,0.5352112676056338,0.48214285714285715,0.8709677419354839,0.6206896551724138,0.5798387096774194,0.45000000000000007,0.5306122448979592,0.5116279069767442,0.9166666666666666,0.6567164179104478,0.5854166666666667
128,64,1,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5798387096774192,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.52
64,128,1,0.5,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5790322580645162,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5929166666666666
64,64,1,0.2,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5790322580645162,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5166666666666666
128,256,2,0.5,0.0003,32,True,6,2,roc_auc,0.49295774647887325,0.45901639344262296,0.9032258064516129,0.6086956521739131,0.5790322580645162,0.5,0.5408163265306123,0.5194805194805194,0.8333333333333334,0.64,0.5620833333333334
64,256,1,0.5,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5774193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5245833333333334
128,256,2,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5774193548387097,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6008333333333333
256,64,1,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5766129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5091666666666667
64,64,1,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5766129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4674999999999999
64,256,1,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5766129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5191666666666666
256,128,1,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5758064516129033,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6379166666666666
256,64,2,0.5,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5758064516129032,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5920833333333333
64,128,2,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5758064516129032,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.68
256,256,1,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.575,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6583333333333333
128,256,2,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5741935483870968,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6004166666666667
128,256,1,0.5,0.0005,16,False,6,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5741935483870968,0.325,0.5204081632653061,0.5052631578947369,1.0,0.6713286713286714,0.5541666666666667
256,64,2,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5741935483870967,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4325
64,256,2,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5741935483870967,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.54125
128,256,2,0.5,0.0005,32,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5733870967741935,0.475,0.5102040816326531,0.5,1.0,0.6666666666666666,0.6495833333333334
256,128,1,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5733870967741935,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6220833333333334
64,64,1,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5733870967741935,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.43083333333333335
64,128,1,0.2,0.0003,16,False,6,2,roc_auc,0.5774647887323944,0.5106382978723404,0.7741935483870968,0.6153846153846154,0.5725806451612904,0.5,0.4897959183673469,0.48333333333333334,0.6041666666666666,0.5370370370370371,0.46791666666666665
256,256,1,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5725806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6045833333333334
256,128,1,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5725806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.56125
256,256,1,0.2,0.001,16,False,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5717741935483871,0.2,0.5510204081632653,0.5238095238095238,0.9166666666666666,0.6666666666666666,0.6804166666666666
256,256,1,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5709677419354839,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6420833333333333
128,256,2,0.2,0.001,16,True,6,2,roc_auc,0.5492957746478874,0.4782608695652174,0.3548387096774194,0.4074074074074074,0.5709677419354838,0.1,0.6020408163265306,0.6285714285714286,0.4583333333333333,0.5301204819277109,0.6916666666666667
64,128,2,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5709677419354838,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.7420833333333332
64,128,1,0.5,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5701612903225807,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.54375
256,64,2,0.2,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5693548387096774,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6604166666666667
256,64,1,0.5,0.001,16,True,6,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.5693548387096774,0.42500000000000004,0.5102040816326531,0.5,0.9583333333333334,0.6571428571428571,0.6
64,128,2,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5693548387096774,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5266666666666666
256,128,2,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5685483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.61125
256,128,1,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5685483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5708333333333333
128,64,1,0.5,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5685483870967741,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4025
128,128,2,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.567741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.7283333333333334
128,128,2,0.5,0.0003,32,False,6,2,roc_auc,0.5492957746478874,0.49019607843137253,0.8064516129032258,0.6097560975609756,0.567741935483871,0.475,0.6122448979591837,0.578125,0.7708333333333334,0.6607142857142857,0.6575
128,128,1,0.5,0.0003,32,False,6,2,roc_auc,0.5211267605633803,0.4745762711864407,0.9032258064516129,0.6222222222222222,0.5677419354838709,0.475,0.5510204081632653,0.5227272727272727,0.9583333333333334,0.6764705882352942,0.5591666666666667
256,64,2,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5677419354838709,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5349999999999999
256,128,1,0.2,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5677419354838709,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6370833333333332
128,64,2,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5669354838709678,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4345833333333333
128,128,2,0.2,0.001,32,True,6,2,roc_auc,0.5492957746478874,0.4909090909090909,0.8709677419354839,0.627906976744186,0.5669354838709677,0.25,0.6020408163265306,0.5542168674698795,0.9583333333333334,0.7022900763358778,0.6325
256,256,1,0.5,0.0005,32,False,6,2,roc_auc,0.49295774647887325,0.4603174603174603,0.9354838709677419,0.6170212765957447,0.5669354838709677,0.45000000000000007,0.4897959183673469,0.48863636363636365,0.8958333333333334,0.6323529411764706,0.6029166666666667
64,128,1,0.2,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5669354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6325000000000001
256,256,1,0.2,0.001,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5669354838709677,0.42500000000000004,0.5,0.4948453608247423,1.0,0.6620689655172414,0.5745833333333333
64,256,1,0.2,0.001,16,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5661290322580645,0.475,0.5102040816326531,0.5,1.0,0.6666666666666666,0.5916666666666667
128,128,1,0.5,0.0005,16,False,6,2,roc_auc,0.5915492957746479,0.5192307692307693,0.8709677419354839,0.6506024096385542,0.5661290322580645,0.475,0.5408163265306123,0.5238095238095238,0.6875,0.5945945945945946,0.6095833333333334
256,128,2,0.5,0.001,32,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5661290322580645,0.2,0.5102040816326531,0.5,1.0,0.6666666666666666,0.7
256,128,1,0.5,0.001,32,False,6,2,roc_auc,0.5633802816901409,0.5,0.8064516129032258,0.6172839506172839,0.5661290322580644,0.4,0.5714285714285714,0.5416666666666666,0.8125,0.65,0.6683333333333332
256,64,1,0.5,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5653225806451614,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.49625
256,128,2,0.5,0.001,16,True,6,2,roc_auc,0.5492957746478874,0.49122807017543857,0.9032258064516129,0.6363636363636364,0.5653225806451614,0.5,0.5918367346938775,0.5476190476190477,0.9583333333333334,0.696969696969697,0.6737500000000001
128,256,2,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.564516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6175
256,128,1,0.5,0.0003,16,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.564516129032258,0.42500000000000004,0.5102040816326531,0.5,1.0,0.6666666666666666,0.6166666666666667
64,64,2,0.2,0.0005,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.563709677419355,0.475,0.5408163265306123,0.5161290322580645,1.0,0.6808510638297872,0.6133333333333333
64,128,2,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5637096774193548,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6845833333333333
128,256,1,0.2,0.0005,32,False,6,2,roc_auc,0.5915492957746479,0.5217391304347826,0.7741935483870968,0.6233766233766234,0.5637096774193547,0.5,0.5,0.49206349206349204,0.6458333333333334,0.5585585585585585,0.4870833333333333
256,128,2,0.5,0.001,16,False,6,2,roc_auc,0.4084507042253521,0.417910447761194,0.9032258064516129,0.5714285714285714,0.5629032258064517,0.1,0.5408163265306123,0.5168539325842697,0.9583333333333334,0.6715328467153284,0.6516666666666667
64,64,1,0.5,0.0005,16,True,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5629032258064516,0.45000000000000007,0.5102040816326531,0.5,1.0,0.6666666666666666,0.5958333333333333
256,128,1,0.2,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5629032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.58875
64,128,2,0.5,0.0005,16,False,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5629032258064516,0.45000000000000007,0.5306122448979592,0.5108695652173914,0.9791666666666666,0.6714285714285714,0.5629166666666667
128,256,1,0.5,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5620967741935484,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6012500000000001
256,64,2,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5620967741935484,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6166666666666667
256,64,1,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5620967741935483,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5383333333333333
256,256,2,0.2,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5620967741935483,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6470833333333335
256,256,2,0.2,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5612903225806453,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.66375
64,128,1,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5612903225806452,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5666666666666667
64,128,2,0.5,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5612903225806452,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.47625000000000006
128,64,1,0.2,0.0005,16,True,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.560483870967742,0.45000000000000007,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.6020833333333333
256,256,1,0.5,0.0003,16,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.560483870967742,0.45000000000000007,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.57625
128,256,1,0.2,0.001,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5604838709677419,0.15000000000000002,0.5,0.4948453608247423,1.0,0.6620689655172414,0.5991666666666666
256,128,2,0.5,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5604838709677419,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.46416666666666667
256,64,2,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5604838709677419,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6854166666666666
128,128,1,0.2,0.0005,16,True,6,2,roc_auc,0.49295774647887325,0.46153846153846156,0.967741935483871,0.625,0.5604838709677419,0.45000000000000007,0.5510204081632653,0.5217391304347826,1.0,0.6857142857142857,0.6466666666666667
64,128,1,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5588709677419356,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6033333333333333
256,128,2,0.2,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5588709677419356,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6062500000000001
256,64,1,0.5,0.0003,32,False,6,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5588709677419355,0.45000000000000007,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.4970833333333333
64,256,2,0.5,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5588709677419355,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5104166666666666
128,128,1,0.2,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5572580645161291,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5733333333333334
256,128,2,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.557258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5466666666666666
64,64,2,0.5,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5564516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5304166666666666
256,128,1,0.5,0.0003,16,True,6,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.5564516129032258,0.475,0.5510204081632653,0.524390243902439,0.8958333333333334,0.6615384615384615,0.6245833333333334
256,256,1,0.5,0.0003,32,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5548387096774193,0.4,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6233333333333333
256,256,1,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5540322580645162,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.615
64,128,1,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5540322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6254166666666666
256,128,2,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5524193548387096,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.62
